"DateTime","Centers for Disease Control and Prevention[en]"
"2022-01-30 00:00:00",701
"2022-01-31 00:00:00",969
"2022-02-01 00:00:00",917
"2022-02-02 00:00:00",856
"2022-02-03 00:00:00",942
"2022-02-04 00:00:00",859
"2022-02-05 00:00:00",655
"2022-02-06 00:00:00",698
"2022-02-07 00:00:00",1013
"2022-02-08 00:00:00",999
"2022-02-09 00:00:00",1054
"2022-02-10 00:00:00",968
"2022-02-11 00:00:00",991
"2022-02-12 00:00:00",667
"2022-02-13 00:00:00",702
"2022-02-14 00:00:00",826
"2022-02-15 00:00:00",961
"2022-02-16 00:00:00",878
"2022-02-17 00:00:00",972
"2022-02-18 00:00:00",905
"2022-02-19 00:00:00",587
"2022-02-20 00:00:00",679
"2022-02-21 00:00:00",886
"2022-02-22 00:00:00",992
"2022-02-23 00:00:00",1001
"2022-02-24 00:00:00",910
"2022-02-25 00:00:00",850
"2022-02-26 00:00:00",683
"2022-02-27 00:00:00",622
"2022-02-28 00:00:00",793
"2022-03-01 00:00:00",803
"2022-03-02 00:00:00",850
"2022-03-03 00:00:00",840
"2022-03-04 00:00:00",793
"2022-03-05 00:00:00",531
"2022-03-06 00:00:00",562
"2022-03-07 00:00:00",907
"2022-03-08 00:00:00",915
"2022-03-09 00:00:00",804
"2022-03-10 00:00:00",818
"2022-03-11 00:00:00",778
"2022-03-12 00:00:00",478
"2022-03-13 00:00:00",523
"2022-03-14 00:00:00",799
"2022-03-15 00:00:00",837
"2022-03-16 00:00:00",870
"2022-03-17 00:00:00",868
"2022-03-18 00:00:00",762
"2022-03-19 00:00:00",586
"2022-03-20 00:00:00",529
"2022-03-21 00:00:00",829
"2022-03-22 00:00:00",878
"2022-03-23 00:00:00",840
"2022-03-24 00:00:00",849
"2022-03-25 00:00:00",790
"2022-03-26 00:00:00",500
"2022-03-27 00:00:00",598
"2022-03-28 00:00:00",844
"2022-03-29 00:00:00",866
"2022-03-30 00:00:00",872
"2022-03-31 00:00:00",890
"2022-04-01 00:00:00",733
"2022-04-02 00:00:00",542
"2022-04-03 00:00:00",634
"2022-04-04 00:00:00",823
"2022-04-05 00:00:00",972
"2022-04-06 00:00:00",875
"2022-04-07 00:00:00",929
"2022-04-08 00:00:00",755
"2022-04-09 00:00:00",529
"2022-04-10 00:00:00",597
"2022-04-11 00:00:00",881
"2022-04-12 00:00:00",876
"2022-04-13 00:00:00",890
"2022-04-14 00:00:00",831
"2022-04-15 00:00:00",715
"2022-04-16 00:00:00",548
"2022-04-17 00:00:00",546
"2022-04-18 00:00:00",891
"2022-04-19 00:00:00",1142
"2022-04-20 00:00:00",1149
"2022-04-21 00:00:00",1215
"2022-04-22 00:00:00",965
"2022-04-23 00:00:00",611
"2022-04-24 00:00:00",640
"2022-04-25 00:00:00",960
"2022-04-26 00:00:00",901
"2022-04-27 00:00:00",820
"2022-04-28 00:00:00",831
"2022-04-29 00:00:00",773
"2022-04-30 00:00:00",587
"2022-05-01 00:00:00",585
"2022-05-02 00:00:00",798
"2022-05-03 00:00:00",835
"2022-05-04 00:00:00",861
"2022-05-05 00:00:00",860
"2022-05-06 00:00:00",793
"2022-05-07 00:00:00",634
"2022-05-08 00:00:00",547
"2022-05-09 00:00:00",767
"2022-05-10 00:00:00",822
"2022-05-11 00:00:00",868
"2022-05-12 00:00:00",790
"2022-05-13 00:00:00",691
"2022-05-14 00:00:00",518
"2022-05-15 00:00:00",527
"2022-05-16 00:00:00",777
"2022-05-17 00:00:00",840
"2022-05-18 00:00:00",822
"2022-05-19 00:00:00",829
"2022-05-20 00:00:00",867
"2022-05-21 00:00:00",565
"2022-05-22 00:00:00",632
"2022-05-23 00:00:00",897
"2022-05-24 00:00:00",891
"2022-05-25 00:00:00",902
"2022-05-26 00:00:00",864
"2022-05-27 00:00:00",731
"2022-05-28 00:00:00",523
"2022-05-29 00:00:00",533
"2022-05-30 00:00:00",681
"2022-05-31 00:00:00",740
"2022-06-01 00:00:00",750
"2022-06-02 00:00:00",800
"2022-06-03 00:00:00",704
"2022-06-04 00:00:00",559
"2022-06-05 00:00:00",473
"2022-06-06 00:00:00",755
"2022-06-07 00:00:00",764
"2022-06-08 00:00:00",689
"2022-06-09 00:00:00",677
"2022-06-10 00:00:00",649
"2022-06-11 00:00:00",515
"2022-06-12 00:00:00",504
"2022-06-13 00:00:00",633
"2022-06-14 00:00:00",684
"2022-06-15 00:00:00",669
"2022-06-16 00:00:00",682
"2022-06-17 00:00:00",609
"2022-06-18 00:00:00",490
"2022-06-19 00:00:00",515
"2022-06-20 00:00:00",630
"2022-06-21 00:00:00",632
"2022-06-22 00:00:00",623
"2022-06-23 00:00:00",705
"2022-06-24 00:00:00",579
"2022-06-25 00:00:00",504
"2022-06-26 00:00:00",456
"2022-06-27 00:00:00",716
"2022-06-28 00:00:00",776
"2022-06-29 00:00:00",646
"2022-06-30 00:00:00",600
"2022-07-01 00:00:00",609
"2022-07-02 00:00:00",476
"2022-07-03 00:00:00",438
"2022-07-04 00:00:00",499
"2022-07-05 00:00:00",727
"2022-07-06 00:00:00",674
"2022-07-07 00:00:00",602
"2022-07-08 00:00:00",533
"2022-07-09 00:00:00",466
"2022-07-10 00:00:00",422
"2022-07-11 00:00:00",590
"2022-07-12 00:00:00",624
"2022-07-13 00:00:00",674
"2022-07-14 00:00:00",648
"2022-07-15 00:00:00",622
"2022-07-16 00:00:00",495
"2022-07-17 00:00:00",477
"2022-07-18 00:00:00",692
"2022-07-19 00:00:00",656
"2022-07-20 00:00:00",685
"2022-07-21 00:00:00",711
"2022-07-22 00:00:00",624
"2022-07-23 00:00:00",503
"2022-07-24 00:00:00",531
"2022-07-25 00:00:00",716
"2022-07-26 00:00:00",878
"2022-07-27 00:00:00",682
"2022-07-28 00:00:00",641
"2022-07-29 00:00:00",726
"2022-07-30 00:00:00",489
"2022-07-31 00:00:00",459
"2022-08-01 00:00:00",676
"2022-08-02 00:00:00",674
"2022-08-03 00:00:00",646
"2022-08-04 00:00:00",603
"2022-08-05 00:00:00",598
"2022-08-06 00:00:00",456
"2022-08-07 00:00:00",447
"2022-08-08 00:00:00",705
"2022-08-09 00:00:00",671
"2022-08-10 00:00:00",677
"2022-08-11 00:00:00",624
"2022-08-12 00:00:00",785
"2022-08-13 00:00:00",549
"2022-08-14 00:00:00",489
"2022-08-15 00:00:00",657
"2022-08-16 00:00:00",679
"2022-08-17 00:00:00",980
"2022-08-18 00:00:00",1185
"2022-08-19 00:00:00",806
"2022-08-20 00:00:00",554
"2022-08-21 00:00:00",608
"2022-08-22 00:00:00",761
"2022-08-23 00:00:00",763
"2022-08-24 00:00:00",683
"2022-08-25 00:00:00",770
"2022-08-26 00:00:00",665
"2022-08-27 00:00:00",488
"2022-08-28 00:00:00",553
"2022-08-29 00:00:00",772
"2022-08-30 00:00:00",726
"2022-08-31 00:00:00",847
"2022-09-01 00:00:00",744
"2022-09-02 00:00:00",769
"2022-09-03 00:00:00",474
"2022-09-04 00:00:00",483
"2022-09-05 00:00:00",611
"2022-09-06 00:00:00",668
"2022-09-07 00:00:00",698
"2022-09-08 00:00:00",733
"2022-09-09 00:00:00",716
"2022-09-10 00:00:00",443
"2022-09-11 00:00:00",489
"2022-09-12 00:00:00",688
"2022-09-13 00:00:00",722
"2022-09-14 00:00:00",806
"2022-09-15 00:00:00",687
"2022-09-16 00:00:00",619
"2022-09-17 00:00:00",487
"2022-09-18 00:00:00",507
"2022-09-19 00:00:00",877
"2022-09-20 00:00:00",698
"2022-09-21 00:00:00",727
"2022-09-22 00:00:00",734
"2022-09-23 00:00:00",657
"2022-09-24 00:00:00",509
"2022-09-25 00:00:00",474
"2022-09-26 00:00:00",666
"2022-09-27 00:00:00",686
"2022-09-28 00:00:00",701
"2022-09-29 00:00:00",762
"2022-09-30 00:00:00",668
"2022-10-01 00:00:00",501
"2022-10-02 00:00:00",513
"2022-10-03 00:00:00",710
"2022-10-04 00:00:00",781
"2022-10-05 00:00:00",637
"2022-10-06 00:00:00",702
"2022-10-07 00:00:00",719
"2022-10-08 00:00:00",533
"2022-10-09 00:00:00",533
"2022-10-10 00:00:00",750
"2022-10-11 00:00:00",754
"2022-10-12 00:00:00",732
"2022-10-13 00:00:00",869
"2022-10-14 00:00:00",729
"2022-10-15 00:00:00",529
"2022-10-16 00:00:00",563
"2022-10-17 00:00:00",741
"2022-10-18 00:00:00",873
"2022-10-19 00:00:00",834
"2022-10-20 00:00:00",824
"2022-10-21 00:00:00",866
"2022-10-22 00:00:00",607
"2022-10-23 00:00:00",648
"2022-10-24 00:00:00",781
"2022-10-25 00:00:00",710
"2022-10-26 00:00:00",798
"2022-10-27 00:00:00",720
"2022-10-28 00:00:00",693
"2022-10-29 00:00:00",498
"2022-10-30 00:00:00",490
"2022-10-31 00:00:00",713
"2022-11-01 00:00:00",703
"2022-11-02 00:00:00",718
"2022-11-03 00:00:00",655
"2022-11-04 00:00:00",596
"2022-11-05 00:00:00",441
"2022-11-06 00:00:00",532
"2022-11-07 00:00:00",619
"2022-11-08 00:00:00",653
"2022-11-09 00:00:00",642
"2022-11-10 00:00:00",651
"2022-11-11 00:00:00",660
"2022-11-12 00:00:00",494
"2022-11-13 00:00:00",498
"2022-11-14 00:00:00",747
"2022-11-15 00:00:00",739
"2022-11-16 00:00:00",731
"2022-11-17 00:00:00",795
"2022-11-18 00:00:00",714
"2022-11-19 00:00:00",509
"2022-11-20 00:00:00",479
"2022-11-21 00:00:00",736
"2022-11-22 00:00:00",691
"2022-11-23 00:00:00",603
"2022-11-24 00:00:00",588
"2022-11-25 00:00:00",522
"2022-11-26 00:00:00",418
"2022-11-27 00:00:00",553
"2022-11-28 00:00:00",736
"2022-11-29 00:00:00",720
"2022-11-30 00:00:00",784
"2022-12-01 00:00:00",668
"2022-12-02 00:00:00",642
"2022-12-03 00:00:00",486
"2022-12-04 00:00:00",468
"2022-12-05 00:00:00",670
"2022-12-06 00:00:00",658
"2022-12-07 00:00:00",686
"2022-12-08 00:00:00",663
"2022-12-09 00:00:00",622
"2022-12-10 00:00:00",498
"2022-12-11 00:00:00",463
"2022-12-12 00:00:00",708
"2022-12-13 00:00:00",702
"2022-12-14 00:00:00",662
"2022-12-15 00:00:00",651
"2022-12-16 00:00:00",643
"2022-12-17 00:00:00",435
"2022-12-18 00:00:00",406
"2022-12-19 00:00:00",548
"2022-12-20 00:00:00",552
"2022-12-21 00:00:00",539
"2022-12-22 00:00:00",506
"2022-12-23 00:00:00",699
"2022-12-24 00:00:00",417
"2022-12-25 00:00:00",325
"2022-12-26 00:00:00",413
"2022-12-27 00:00:00",543
"2022-12-28 00:00:00",556
"2022-12-29 00:00:00",550
"2022-12-30 00:00:00",513
"2022-12-31 00:00:00",405
"2023-01-01 00:00:00",0
"2023-01-02 00:00:00",0
"2023-01-03 00:00:00",0
"2023-01-04 00:00:00",543
"2023-01-05 00:00:00",656
"2023-01-06 00:00:00",569
"2023-01-07 00:00:00",467
"2023-01-08 00:00:00",422
"2023-01-09 00:00:00",638
"2023-01-10 00:00:00",652
"2023-01-11 00:00:00",703
"2023-01-12 00:00:00",708
"2023-01-13 00:00:00",623
"2023-01-14 00:00:00",511
"2023-01-15 00:00:00",489
"2023-01-16 00:00:00",610
"2023-01-17 00:00:00",691
"2023-01-18 00:00:00",663
"2023-01-19 00:00:00",692
"2023-01-20 00:00:00",687
"2023-01-21 00:00:00",494
"2023-01-22 00:00:00",532
"2023-01-23 00:00:00",687
"2023-01-24 00:00:00",758
"2023-01-25 00:00:00",699
"2023-01-26 00:00:00",707
"2023-01-27 00:00:00",725
"2023-01-28 00:00:00",554
"2023-01-29 00:00:00",540
"2023-01-30 00:00:00",700
"2023-01-31 00:00:00",754
"2023-02-01 00:00:00",700
"2023-02-02 00:00:00",773
"2023-02-03 00:00:00",658
"2023-02-04 00:00:00",590
"2023-02-05 00:00:00",485
"2023-02-06 00:00:00",765
"2023-02-07 00:00:00",713
"2023-02-08 00:00:00",670
"2023-02-09 00:00:00",736
"2023-02-10 00:00:00",689
"2023-02-11 00:00:00",493
"2023-02-12 00:00:00",503
"2023-02-13 00:00:00",741
"2023-02-14 00:00:00",746
"2023-02-15 00:00:00",868
"2023-02-16 00:00:00",733
"2023-02-17 00:00:00",627
"2023-02-18 00:00:00",468
"2023-02-19 00:00:00",490
"2023-02-20 00:00:00",667
"2023-02-21 00:00:00",741
"2023-02-22 00:00:00",754
"2023-02-23 00:00:00",716
"2023-02-24 00:00:00",642
"2023-02-25 00:00:00",517
"2023-02-26 00:00:00",573
"2023-02-27 00:00:00",802
"2023-02-28 00:00:00",779
"2023-03-01 00:00:00",836
"2023-03-02 00:00:00",747
"2023-03-03 00:00:00",674
"2023-03-04 00:00:00",497
"2023-03-05 00:00:00",497
"2023-03-06 00:00:00",793
"2023-03-07 00:00:00",829
"2023-03-08 00:00:00",831
"2023-03-09 00:00:00",847
"2023-03-10 00:00:00",740
"2023-03-11 00:00:00",508
"2023-03-12 00:00:00",579
"2023-03-13 00:00:00",731
"2023-03-14 00:00:00",737
"2023-03-15 00:00:00",712
"2023-03-16 00:00:00",709
"2023-03-17 00:00:00",488
"2023-03-18 00:00:00",412
"2023-03-19 00:00:00",451
"2023-03-20 00:00:00",682
"2023-03-21 00:00:00",622
"2023-03-22 00:00:00",703
"2023-03-23 00:00:00",647
"2023-03-24 00:00:00",639
"2023-03-25 00:00:00",413
"2023-03-26 00:00:00",448
"2023-03-27 00:00:00",552
"2023-03-28 00:00:00",649
"2023-03-29 00:00:00",641
"2023-03-30 00:00:00",558
"2023-03-31 00:00:00",520
"2023-04-01 00:00:00",345
"2023-04-02 00:00:00",405
"2023-04-03 00:00:00",560
"2023-04-04 00:00:00",575
"2023-04-05 00:00:00",606
"2023-04-06 00:00:00",544
"2023-04-07 00:00:00",501
"2023-04-08 00:00:00",424
"2023-04-09 00:00:00",371
"2023-04-10 00:00:00",532
"2023-04-11 00:00:00",617
"2023-04-12 00:00:00",594
"2023-04-13 00:00:00",572
"2023-04-14 00:00:00",936
"2023-04-15 00:00:00",437
"2023-04-16 00:00:00",455
"2023-04-17 00:00:00",693
"2023-04-18 00:00:00",633
"2023-04-19 00:00:00",612
"2023-04-20 00:00:00",669
"2023-04-21 00:00:00",542
"2023-04-22 00:00:00",373
"2023-04-23 00:00:00",411
"2023-04-24 00:00:00",558
"2023-04-25 00:00:00",598
"2023-04-26 00:00:00",607
"2023-04-27 00:00:00",619
"2023-04-28 00:00:00",546
"2023-04-29 00:00:00",393
"2023-04-30 00:00:00",420
"2023-05-01 00:00:00",614
"2023-05-02 00:00:00",741
"2023-05-03 00:00:00",657
"2023-05-04 00:00:00",624
"2023-05-05 00:00:00",1037
"2023-05-06 00:00:00",520
"2023-05-07 00:00:00",456
"2023-05-08 00:00:00",630
"2023-05-09 00:00:00",697
"2023-05-10 00:00:00",653
"2023-05-11 00:00:00",683
"2023-05-12 00:00:00",572
"2023-05-13 00:00:00",419
"2023-05-14 00:00:00",362
"2023-05-15 00:00:00",632
"2023-05-16 00:00:00",657
"2023-05-17 00:00:00",636
"2023-05-18 00:00:00",609
"2023-05-19 00:00:00",530
"2023-05-20 00:00:00",344
"2023-05-21 00:00:00",395
"2023-05-22 00:00:00",606
"2023-05-23 00:00:00",574
"2023-05-24 00:00:00",556
"2023-05-25 00:00:00",550
"2023-05-26 00:00:00",484
"2023-05-27 00:00:00",364
"2023-05-28 00:00:00",350
"2023-05-29 00:00:00",424
"2023-05-30 00:00:00",519
"2023-05-31 00:00:00",526
"2023-06-01 00:00:00",573
"2023-06-02 00:00:00",519
"2023-06-03 00:00:00",361
"2023-06-04 00:00:00",353
"2023-06-05 00:00:00",551
"2023-06-06 00:00:00",522
"2023-06-07 00:00:00",521
"2023-06-08 00:00:00",453
"2023-06-09 00:00:00",440
"2023-06-10 00:00:00",339
"2023-06-11 00:00:00",346
"2023-06-12 00:00:00",454
"2023-06-13 00:00:00",649
"2023-06-14 00:00:00",642
"2023-06-15 00:00:00",539
"2023-06-16 00:00:00",684
"2023-06-17 00:00:00",527
"2023-06-18 00:00:00",555
"2023-06-19 00:00:00",598
"2023-06-20 00:00:00",633
"2023-06-21 00:00:00",533
"2023-06-22 00:00:00",520
"2023-06-23 00:00:00",514
"2023-06-24 00:00:00",429
"2023-06-25 00:00:00",524
"2023-06-26 00:00:00",630
"2023-06-27 00:00:00",646
"2023-06-28 00:00:00",582
"2023-06-29 00:00:00",597
"2023-06-30 00:00:00",515
"2023-07-01 00:00:00",462
"2023-07-02 00:00:00",551
"2023-07-03 00:00:00",620
"2023-07-04 00:00:00",598
"2023-07-05 00:00:00",588
"2023-07-06 00:00:00",653
"2023-07-07 00:00:00",585
"2023-07-08 00:00:00",499
"2023-07-09 00:00:00",455
"2023-07-10 00:00:00",406
